dissimilarity_5_180,correlation_5_180,energy_5_180,homogeneity_5_180,contrast_5_180,dissimilarity_9_180,correlation_9_180,energy_9_180,homogeneity_9_180,contrast_9_180,dissimilarity_13_180,correlation_13_180,energy_13_180,homogeneity_13_180,contrast_13_180,dissimilarity_25_180,correlation_25_180,energy_25_180,homogeneity_25_180,contrast_25_180,dissimilarity_5_45,correlation_5_45,energy_5_45,homogeneity_5_45,contrast_5_45,dissimilarity_9_45,correlation_9_45,energy_9_45,homogeneity_9_45,contrast_9_45,dissimilarity_13_45,correlation_13_45,energy_13_45,homogeneity_13_45,contrast_13_45,dissimilarity_25_45,correlation_25_45,energy_25_45,homogeneity_25_45,contrast_25_45,folder_name
0.892389192,0.761794947,0.112628023,0.326578791,0.708536813,0.928108647,0.598852526,0.120097752,0.288245185,0.773451426,0.879071544,0.47664247,0.124863974,0.277659262,0.768055141,0.830722982,0.453209545,0.126157471,0.277372966,0.695804955,0.892389192,0.761794947,0.112628023,0.326578791,0.708536813,0.931507923,0.549958657,0.121132178,0.25667726,0.783721125,0.881668169,0.463384318,0.120550419,0.259624703,0.787893,0.851710709,0.323091893,0.121626667,0.262675414,0.721994127,denseresidential
0.818403929,0.819979988,0.181717299,0.44228118,0.649995245,0.827336331,0.777258341,0.182226203,0.410090937,0.660470589,0.770848787,0.820970067,0.189499751,0.403191674,0.630198088,0.724632816,0.91738166,0.177141113,0.470993352,0.57469527,0.818403929,0.819979988,0.181717299,0.44228118,0.649995245,0.829555576,0.757913412,0.181207055,0.37367572,0.667996556,0.773929839,0.803552276,0.179996713,0.389800697,0.649838645,0.745594395,0.836431434,0.164383222,0.433704337,0.602080005,denseresidential
0.784537722,0.860172761,0.166314933,0.447365278,0.607512109,0.818331452,0.784040706,0.162262356,0.434698163,0.670113748,0.775902956,0.764895252,0.154134872,0.435538123,0.671116229,0.80308396,0.562861025,0.141641926,0.421496524,0.696089816,0.784537722,0.860172761,0.166314933,0.447365278,0.607512109,0.832443259,0.73894632,0.155879646,0.393376329,0.695642697,0.792910277,0.709929374,0.1449792,0.419230173,0.709155223,0.816868347,0.513205305,0.133505467,0.360653987,0.704484014,denseresidential
0.812102152,0.839984881,0.113310844,0.371754366,0.626120958,0.869332742,0.708133864,0.117710179,0.341389346,0.717605466,0.837906247,0.613134777,0.120258018,0.335631014,0.731175785,0.781592309,0.63910061,0.117957316,0.386183826,0.662007603,0.812102152,0.839984881,0.113310844,0.371754366,0.626120958,0.877100768,0.665967406,0.117185302,0.305778486,0.733975104,0.837647727,0.607823013,0.116263448,0.309317578,0.746508848,0.797037589,0.554081024,0.112186834,0.354459194,0.681294644,denseresidential
0.843239535,0.818004177,0.133532845,0.382489821,0.670931307,0.877572776,0.717303575,0.133020349,0.337130925,0.727528541,0.828944877,0.674530218,0.133230278,0.333406963,0.720583502,0.779778327,0.688474645,0.131008646,0.407799223,0.666273596,0.843239535,0.818004177,0.133532845,0.382489821,0.670931307,0.879590494,0.693491633,0.131584662,0.305396613,0.732899362,0.822904073,0.692977229,0.128957405,0.319094574,0.724629142,0.78811437,0.677354176,0.124847984,0.37331623,0.667252255,denseresidential
0.834069755,0.660501022,0.180697032,0.44377665,0.70349959,0.877206487,0.392156905,0.195153486,0.417642713,0.772190251,0.843790963,0.119041359,0.18675711,0.422225157,0.775717435,0.702244491,0.591660264,0.161870949,0.407640518,0.549903551,0.834069755,0.660501022,0.180697032,0.44377665,0.70349959,0.852391363,0.378827364,0.204104354,0.411843451,0.746008218,0.800873084,0.252646475,0.195056331,0.44304861,0.738691311,0.688193389,0.586482532,0.168250558,0.480771229,0.545803302,denseresidential
0.815434443,0.809644716,0.17225815,0.432217764,0.646938928,0.876377106,0.635634816,0.162546384,0.399038244,0.74563693,0.878889294,0.39432206,0.15271779,0.323771836,0.799470564,0.872065044,0.15815258,0.150859159,0.272634265,0.770345992,0.815434443,0.809644716,0.17225815,0.432217764,0.646938928,0.859132995,0.637832276,0.164198581,0.367244023,0.725751514,0.844657371,0.490751647,0.153159663,0.351547277,0.769365921,0.885563126,0,0.14996269,0.287441868,0.795209527,denseresidential
0.836810903,0.661313548,0.164807326,0.445439645,0.711894918,0.893351954,0.365437602,0.173916193,0.425794393,0.801022674,0.864818565,0.065784373,0.17125985,0.417559114,0.809048403,0.715195091,0.546639303,0.15987556,0.405326175,0.563111426,0.836810903,0.661313548,0.164807326,0.445439645,0.711894918,0.871396267,0.346156882,0.180818512,0.414991761,0.776355124,0.825399007,0.1927546,0.17588496,0.433664235,0.774548003,0.709418255,0.516709373,0.161155708,0.492278126,0.56563965,denseresidential
0.844982518,0.71899583,0.119753788,0.329295118,0.651257956,0.886097701,0.516833521,0.126198608,0.290952492,0.709521135,0.84678986,0.319561666,0.133163278,0.27839938,0.712508799,0.777506117,0.364659436,0.140326563,0.323086929,0.613078332,0.844982518,0.71899583,0.119753788,0.329295118,0.651257956,0.889510217,0.461532268,0.127112224,0.252340196,0.715367464,0.844162277,0.325831965,0.130171757,0.258567849,0.722806956,0.795493081,0.222758334,0.135350056,0.303030278,0.636401206,denseresidential
0.885131655,0.708938771,0.111339434,0.321896707,0.693638723,0.900401551,0.543894697,0.120791244,0.286008619,0.72471163,0.839938707,0.439554273,0.127944245,0.275140639,0.698110892,0.76142918,0.5595981,0.130288238,0.32468105,0.593142887,0.885131655,0.708938771,0.111339434,0.321896707,0.693638723,0.898819943,0.498336972,0.121389044,0.250165348,0.727063393,0.834197494,0.444130706,0.124634347,0.258241084,0.708175282,0.773302738,0.471970531,0.126467421,0.305368818,0.608565814,denseresidential
0.828550127,0.812395006,0.11153541,0.354159811,0.598377266,0.868762088,0.644711235,0.120381421,0.321390327,0.688566598,0.835059674,0.495028006,0.123111451,0.312116021,0.705996217,0.768361964,0.581946851,0.124713964,0.333043501,0.611517145,0.828550127,0.812395006,0.11153541,0.354159811,0.598377266,0.85947676,0.617792501,0.122910391,0.30469159,0.688625136,0.812551948,0.551740903,0.122139555,0.311083247,0.694399148,0.761977747,0.577095905,0.120779251,0.338659951,0.607058095,denseresidential
0.862174949,0.845073719,0.098046478,0.332775081,0.643211054,0.917994438,0.698040515,0.107595071,0.30174915,0.754323768,0.882387108,0.583083865,0.110546448,0.274676676,0.773932348,0.838725605,0.512324822,0.110639634,0.294646441,0.729500173,0.862174949,0.845073719,0.098046478,0.332775081,0.643211054,0.912578886,0.675588928,0.10856332,0.271111807,0.75606214,0.86000862,0.633914933,0.109436033,0.267463661,0.761073895,0.828623658,0.517263694,0.107214397,0.288310922,0.717428888,denseresidential
0.847843271,0.793793083,0.103775385,0.338390132,0.635682888,0.890860321,0.60455033,0.112635504,0.309650791,0.732239661,0.850825592,0.457689187,0.115764167,0.294492823,0.737352457,0.777155106,0.588729327,0.117066229,0.312063516,0.628195886,0.847843271,0.793793083,0.103775385,0.338390132,0.635682888,0.886015873,0.568798756,0.114077725,0.27465758,0.733741034,0.833689583,0.496002501,0.113618656,0.284178879,0.733294042,0.766690376,0.630607597,0.112575169,0.308569756,0.612903767,denseresidential
0.907151087,0.696615132,0.173854206,0.473575097,0.798353165,0.883206349,0.654557141,0.170419898,0.404272369,0.737297385,0.836099942,0.590031808,0.180903543,0.328348912,0.720057171,0.805918426,0.487152615,0.15312322,0.310933723,0.68800152,0.907151087,0.696615132,0.173854206,0.473575097,0.798353165,0.878472771,0.633271335,0.170171375,0.352749247,0.735125172,0.825130573,0.606041848,0.173791474,0.304870903,0.726415411,0.799884447,0.485483057,0.147437999,0.299738313,0.680027358,denseresidential
0.892426886,0.613086311,0.138375025,0.398927578,0.805752044,0.885300878,0.438456113,0.147366695,0.387591233,0.791809872,0.814013921,0.369632436,0.148441581,0.359762368,0.720651886,0.796641528,0.202638898,0.148851924,0.326382756,0.664627206,0.892426886,0.613086311,0.138375025,0.398927578,0.805752044,0.870232968,0.41958954,0.148577487,0.347304997,0.770599729,0.792207983,0.435851008,0.146346596,0.355808857,0.706990132,0.786080057,0.205392206,0.143692018,0.323060803,0.649810929,denseresidential
1,0.576084701,0.145784721,0.407125292,1,0.982649561,0.399081334,0.15043983,0.390069986,0.961813213,0.882170273,0.375967493,0.152282506,0.378712319,0.847039524,0.852234844,0.29785866,0.150470957,0.358622089,0.769035577,1,0.576084701,0.145784721,0.407125292,1,0.963415553,0.377713653,0.151948801,0.350655114,0.934547378,0.868875936,0.400942438,0.148520951,0.372216994,0.849903944,0.841884031,0.309962897,0.147967312,0.359403676,0.753044595,denseresidential
0.891549776,0.806468381,0.178615122,0.438238109,0.852471323,0.878901298,0.77736228,0.20275919,0.453318184,0.838862522,0.834132483,0.77485658,0.203156468,0.480337138,0.823224611,0.869153568,0.610406682,0.179646925,0.451817404,0.837813162,0.891549776,0.806468381,0.178615122,0.438238109,0.852471323,0.869492081,0.777732014,0.205821117,0.420698396,0.830943632,0.815508511,0.816696179,0.202836792,0.490976329,0.813878267,0.863464543,0.619317271,0.177099627,0.464239486,0.829872077,denseresidential
0.873965183,0.798928259,0.263283169,0.540719551,0.873681853,0.884005206,0.744433361,0.28458368,0.557232545,0.878492517,0.855280522,0.702169983,0.268682083,0.573995235,0.87683437,0.895865071,0.517797059,0.217011741,0.448576562,0.883179896,0.873965183,0.798928259,0.263283169,0.540719551,0.873681853,0.883871023,0.72775734,0.281401441,0.515945055,0.881665921,0.846020661,0.718643202,0.263751787,0.563629162,0.882113885,0.89198775,0.503420459,0.217388296,0.46730487,0.878578775,denseresidential
0.852336464,0.737654298,0.133276663,0.372224206,0.743643201,0.831892841,0.652659113,0.151813118,0.391144211,0.741949009,0.758584852,0.681324617,0.155749453,0.420741025,0.687520721,0.706510231,0.907341676,0.141843834,0.445905831,0.576761835,0.852336464,0.737654298,0.133276663,0.372224206,0.743643201,0.818601501,0.636906583,0.155664765,0.384326548,0.736204412,0.729484793,0.754965931,0.155634454,0.437401829,0.66448128,0.69264867,0.983825797,0.139371797,0.454543349,0.559772285,denseresidential
0.742287871,0.694564255,0.582454577,0.600290343,0.677668904,0.743493513,0.571287092,0.671366601,0.632117482,0.672953087,0.702349766,0.475522796,0.672211652,0.703623286,0.650072181,0.692066452,0.431940799,0.548587667,0.750055871,0.596143738,0.742287871,0.694564255,0.582454577,0.600290343,0.677668904,0.732027156,0.554837746,0.688729248,0.607102128,0.660667857,0.680207474,0.536283412,0.677120181,0.707939944,0.63813552,0.68224549,0.440716754,0.54570547,0.767857167,0.58535072,denseresidential
0.94918746,0.811569634,0.333507425,0.503820119,0.920665682,0.948995222,0.775007029,0.332172587,0.505789083,0.921934623,0.903774303,0.758120217,0.2970684,0.524594855,0.9142379,0.937544315,0.578241185,0.181818378,0.445340351,0.927829156,0.94918746,0.811569634,0.333507425,0.503820119,0.920665682,0.936789456,0.778591534,0.327110544,0.464676546,0.910739908,0.887479713,0.790264305,0.292591887,0.504024655,0.910114199,0.934358379,0.563442323,0.179235983,0.450405413,0.927961108,denseresidential
0.97786205,0.709311039,0.144568973,0.358168177,0.879106937,0.96208596,0.617995867,0.149828159,0.323374955,0.853594702,0.896587595,0.562796855,0.147382711,0.308064851,0.816378373,0.799112644,0.695094543,0.143933447,0.335644456,0.69052614,0.97786205,0.709311039,0.144568973,0.358168177,0.879106937,0.945168766,0.604808695,0.149138164,0.308665505,0.839097617,0.872173085,0.608493868,0.145796594,0.306688134,0.803267615,0.798477893,0.689616207,0.138861075,0.329655347,0.688326916,denseresidential
0.967715489,0.760559332,0.272936065,0.458949082,0.964830241,0.963197906,0.686601196,0.264961892,0.464110532,0.961817179,0.91463764,0.64271583,0.236615555,0.482589793,0.93805328,0.931748806,0.503884351,0.182229193,0.442732142,0.912502601,0.967715489,0.760559332,0.272936065,0.458949082,0.964830241,0.952325028,0.677919434,0.267094064,0.424810283,0.952282228,0.892009376,0.691711236,0.231981242,0.469258229,0.925304941,0.924089569,0.501265574,0.175014395,0.449732711,0.903408711,denseresidential
0.956598671,0.799305969,0.202083248,0.40763769,0.931117071,1,0.68464321,0.198142998,0.381593164,1,0.970591626,0.599145961,0.18456361,0.375431524,1,1,0.373820601,0.165968334,0.313390019,1,0.956598671,0.799305969,0.202083248,0.40763769,0.931117071,1,0.662755638,0.194996502,0.358190413,1,0.955112312,0.627245785,0.180128453,0.366502208,1,1,0.332570353,0.160688881,0.312604381,1,denseresidential
0.869718814,0.856382238,0.256094225,0.469780338,0.80441012,0.917842399,0.780987204,0.242729417,0.461059035,0.878363127,0.908158345,0.699714411,0.21793818,0.453873192,0.912101841,0.961599197,0.463139097,0.195017773,0.344114628,0.948176696,0.869718814,0.856382238,0.256094225,0.469780338,0.80441012,0.919483924,0.771757231,0.236454155,0.421126381,0.87903078,0.893698773,0.732105604,0.209152901,0.426235123,0.908168936,0.962222818,0.433994099,0.189670923,0.355653532,0.949298213,denseresidential
0.953075374,0.802818113,0.353796072,0.441450388,0.894259588,0.921784068,0.78838536,0.349969452,0.459108425,0.860600465,0.886203307,0.747494212,0.31959064,0.496722394,0.863763976,0.92252573,0.48469748,0.247069104,0.417528085,0.882788832,0.953075374,0.802818113,0.353796072,0.441450388,0.894259588,0.899871804,0.812656053,0.345009078,0.432088522,0.834293154,0.850309185,0.832181575,0.307308895,0.484808581,0.831118816,0.906231529,0.533966632,0.23185014,0.421751977,0.864160342,denseresidential
0.758767741,0.606291904,0.31045578,0.471864235,0.661661782,0.753273993,0.423281724,0.351421677,0.476727962,0.651518609,0.692331938,0.34042953,0.361510183,0.518413775,0.600619548,0.656112089,0.371942562,0.331678227,0.555233116,0.531209335,0.758767741,0.606291904,0.31045578,0.471864235,0.661661782,0.738824924,0.393177164,0.361537789,0.450933911,0.638688802,0.671464525,0.396010339,0.360304297,0.524440005,0.592363742,0.644913605,0.380891327,0.314874708,0.558327493,0.519686036,denseresidential
0.84051071,0.571230749,0.221087271,0.409063662,0.743942385,0.809710885,0.4346751,0.248284923,0.41587066,0.691597464,0.755147379,0.283932156,0.250056381,0.426204169,0.65711546,0.696493018,0.283614507,0.246307238,0.500809747,0.570570738,0.84051071,0.571230749,0.221087271,0.409063662,0.743942385,0.790566162,0.410975491,0.255025578,0.398217474,0.674540406,0.72819057,0.359026607,0.248706517,0.431187254,0.640983244,0.68518242,0.306535668,0.235897701,0.515083868,0.554723442,denseresidential
0.850246261,0.528414242,0.227500732,0.399417523,0.777486697,0.807614902,0.394676064,0.261331512,0.420515422,0.708849881,0.7403035,0.317061592,0.26596703,0.433066219,0.645335263,0.681005993,0.418109266,0.262511024,0.518012055,0.547136906,0.850246261,0.528414242,0.227500732,0.399417523,0.777486697,0.785580039,0.385186701,0.266912006,0.405560746,0.683483903,0.713603086,0.39030172,0.26546701,0.452613472,0.63135601,0.668679886,0.438784242,0.25099472,0.515664444,0.534002786,denseresidential
0.84796324,0.462560859,0.236135095,0.411560154,0.779067487,0.806561096,0.270671813,0.271641979,0.439102794,0.716982548,0.717670976,0.221059092,0.283254911,0.460344583,0.62712295,0.644308763,0.399325585,0.282923649,0.547320141,0.509196337,0.84796324,0.462560859,0.236135095,0.411560154,0.779067487,0.781342585,0.258652503,0.277698835,0.412743052,0.68657938,0.691501608,0.310139892,0.279954452,0.466395201,0.609281213,0.629915923,0.423461552,0.275810945,0.562776765,0.496293706,denseresidential
0.792544788,0.703239054,0.185027841,0.463384015,0.641940286,0.774873085,0.62805686,0.205783305,0.456721264,0.613611728,0.731564116,0.570891948,0.202612582,0.45637989,0.592566449,0.720187316,0.501018747,0.177057657,0.426168524,0.562670535,0.792544788,0.703239054,0.185027841,0.463384015,0.641940286,0.759271863,0.629430421,0.210185542,0.42886365,0.597632569,0.707781811,0.632585988,0.203562882,0.469179274,0.580301609,0.708651696,0.515540966,0.174505739,0.447877587,0.55361793,denseresidential
0.82574374,0.651066891,0.182300521,0.476612399,0.714680774,0.852424175,0.449616473,0.184645135,0.435516769,0.738160142,0.835846069,0.224218552,0.177923554,0.38533655,0.736836635,0.80422315,0.178609002,0.178473167,0.310473669,0.6552495,0.82574374,0.651066891,0.182300521,0.476612399,0.714680774,0.8471907,0.408710163,0.18428677,0.41152093,0.730491873,0.818715707,0.266713286,0.177692357,0.413231279,0.732148899,0.792579144,0.181077223,0.173122297,0.30970552,0.639317941,denseresidential
0.90521601,0.772147972,0.264224897,0.561689486,0.916976209,0.930041254,0.677338515,0.285082893,0.567127384,0.945019048,0.918192361,0.530273866,0.279073729,0.551993865,0.981066678,0.844189462,0.674182142,0.271558654,0.650518247,0.828911495,0.90521601,0.772147972,0.264224897,0.561689486,0.916976209,0.924716547,0.661944911,0.285296027,0.524493544,0.939638316,0.882106539,0.609545254,0.281575762,0.568548056,0.951303805,0.823510874,0.743727682,0.272767787,0.688583967,0.801689464,denseresidential
0.579157852,0.602368979,0.429824057,0.607238872,0.345144441,0.549900826,0.4886435,0.494956143,0.627570121,0.320089217,0.492475285,0.465429575,0.514328692,0.69581144,0.288275963,0.445838489,0.631583271,0.42282109,0.723726738,0.239972465,0.579157852,0.602368979,0.429824057,0.607238872,0.345144441,0.532175111,0.494447938,0.507017622,0.602219634,0.307214403,0.473636342,0.562960111,0.500336523,0.690198457,0.277554449,0.449114745,0.592013629,0.410441653,0.717172394,0.243599095,denseresidential
0.55102765,0.6494775,0.666458137,0.681533539,0.327793535,0.526879023,0.545465971,0.7771281,0.693865757,0.308194995,0.482299491,0.486903413,0.796340371,0.75351331,0.286673734,0.456522197,0.53927766,0.65354265,0.739695384,0.245715956,0.55102765,0.6494775,0.666458137,0.681533539,0.327793535,0.519208468,0.518456304,0.789236605,0.653556646,0.304067181,0.469237218,0.557641249,0.778604447,0.742357238,0.27897311,0.451818584,0.553357704,0.64280613,0.749705642,0.241484242,denseresidential
0.730494374,0.701903418,0.267095172,0.60174668,0.543747399,0.719274005,0.633078908,0.270695456,0.522995538,0.519704429,0.703932612,0.503354104,0.263638653,0.477205231,0.52822113,0.680556912,0.475625269,0.236213994,0.502059659,0.486401825,0.730494374,0.701903418,0.267095172,0.60174668,0.543747399,0.712041256,0.625379911,0.2709772,0.472161756,0.511222202,0.676113571,0.589906864,0.264294832,0.474084625,0.510621263,0.670738036,0.489359251,0.22593372,0.524582185,0.47683977,denseresidential
0.746199706,0.693430621,0.210459943,0.592242244,0.545521822,0.72501979,0.642682339,0.225379501,0.530199949,0.508285589,0.70626408,0.510395598,0.224051866,0.474563142,0.518419362,0.693489854,0.398030989,0.195803868,0.452425879,0.497782273,0.746199706,0.693430621,0.210459943,0.592242244,0.545521822,0.714487352,0.641404707,0.22819896,0.48374856,0.49770209,0.682686981,0.579773788,0.222981645,0.484925083,0.506647955,0.687118434,0.378979099,0.190785835,0.458746481,0.493492982,denseresidential
0.645135686,0.84272928,0.245124744,0.569550785,0.408910912,0.646772171,0.825393404,0.236352102,0.512619574,0.410372708,0.621031232,0.817484653,0.231575191,0.487397453,0.41378537,0.632343334,0.680702024,0.219909524,0.431304884,0.420350244,0.645135686,0.84272928,0.245124744,0.569550785,0.408910912,0.637219954,0.834485659,0.240328132,0.481483074,0.405388722,0.604041973,0.854814049,0.232360373,0.494698285,0.409346146,0.620553947,0.704710311,0.212935359,0.448561576,0.414793271,denseresidential
0.653885395,0.808965686,0.285802629,0.577641411,0.420853614,0.655416867,0.768269938,0.267152664,0.516349477,0.421570093,0.632269615,0.73070799,0.260247902,0.481798267,0.423304466,0.618069742,0.652847145,0.243273235,0.477415223,0.410157335,0.653885395,0.808965686,0.285802629,0.577641411,0.420853614,0.645754334,0.773632529,0.269516158,0.472464212,0.415532577,0.612039908,0.780518204,0.260948299,0.494954262,0.41651602,0.608470835,0.673244917,0.237241896,0.503936226,0.404956457,denseresidential
0.630466938,0.318556407,1,0.825922103,0.446912277,0.575077335,0.189403643,1,0.78858782,0.371358701,0.511523163,0.120211817,1,0.696647404,0.321560368,0.459369427,0.242240471,1,0.628051353,0.259264225,0.630466938,0.318556407,1,0.825922103,0.446912277,0.555908244,0.180106338,1,0.721079853,0.353315865,0.498490271,0.188554757,1,0.676707006,0.316395378,0.452271263,0.21868334,1,0.655676328,0.256888115,denseresidential
0.833481874,0.571034944,0.130434384,0.383264849,0.6541697,0.809660884,0.396940244,0.147133128,0.381216214,0.628891685,0.756745434,0.239033177,0.148231822,0.357439377,0.597558087,0.65809413,0.548414594,0.147005678,0.367752602,0.457410448,0.833481874,0.571034944,0.130434384,0.383264849,0.6541697,0.787144629,0.375701612,0.153323204,0.363884727,0.611734652,0.725732424,0.328648294,0.150490523,0.383604326,0.580514885,0.639626584,0.611190678,0.144560606,0.403457344,0.441777699,denseresidential
0.593587751,0.869342428,0.565133574,0.925421349,0.401489131,0.618945305,0.823790084,0.541937705,0.935600593,0.429932892,0.606393396,0.792598824,0.481615369,0.920133269,0.441023341,0.61402163,0.766847733,0.336295727,0.733099221,0.422406794,0.593587751,0.869342428,0.565133574,0.925421349,0.401489131,0.629688524,0.798152287,0.512796144,0.841286629,0.440598757,0.613899241,0.771665766,0.436436735,0.849273887,0.455568222,0.628392298,0.708238014,0.317640042,0.689835546,0.433965614,denseresidential
0.72932405,0.697925941,0.329752406,0.788489084,0.543195654,0.755369104,0.548080301,0.288242895,0.68512807,0.555280892,0.723990343,0.394322267,0.262084066,0.555440543,0.551126031,0.690432656,0.425074649,0.254165496,0.29721822,0.479907737,0.72932405,0.697925941,0.329752406,0.788489084,0.543195654,0.742594112,0.536462317,0.286183416,0.630195492,0.5429487,0.699025571,0.483905276,0.255202627,0.585308893,0.533120128,0.68547183,0.416240572,0.246647646,0.310617781,0.475399981,denseresidential
0.599910912,0.791481304,0.429386269,0.914510691,0.41967399,0.628745553,0.696734058,0.367830116,0.794758901,0.437706138,0.600286203,0.654936931,0.329596924,0.736494651,0.424876108,0.598486952,0.594545228,0.273832945,0.472237578,0.396891397,0.599910912,0.791481304,0.429386269,0.914510691,0.41967399,0.631978161,0.67365606,0.352129179,0.710195343,0.439292073,0.60101848,0.652433169,0.314597616,0.689829363,0.43450071,0.606063157,0.554620492,0.267175667,0.451190726,0.401971615,denseresidential
0.856416109,0.796520599,0.131947689,0.359312342,0.670170061,0.843187022,0.758573238,0.147607831,0.33930578,0.663440511,0.796290355,0.746871726,0.153469247,0.327604821,0.651095006,0.801104684,0.606250868,0.148982761,0.336380321,0.65317405,0.856416109,0.796520599,0.131947689,0.359312342,0.670170061,0.821249076,0.782447318,0.153335799,0.322165906,0.641103618,0.768110937,0.814086873,0.154166188,0.334060127,0.631911624,0.791265615,0.623267465,0.144577648,0.345214082,0.643993944,denseresidential
0.839469052,0.848129406,0.159933185,0.387382837,0.663709767,0.865482063,0.781588235,0.171896993,0.356999834,0.711597844,0.839271523,0.70387918,0.169746427,0.351363615,0.736715565,0.863128945,0.45348151,0.151490188,0.371917989,0.767719161,0.839469052,0.848129406,0.159933185,0.387382837,0.663709767,0.853744191,0.785734845,0.17452206,0.329059172,0.702912383,0.811969749,0.764383275,0.170102331,0.351703701,0.719700131,0.854314773,0.452185874,0.147379646,0.37225199,0.758956187,denseresidential
0.713662936,0.658435307,0.302753235,0.761856625,0.557501312,0.70855542,0.550803552,0.307906494,0.690121254,0.533007049,0.671078671,0.473470756,0.288746324,0.590874932,0.505831957,0.62657697,0.51668298,0.278400372,0.65249791,0.443963153,0.713662936,0.658435307,0.302753235,0.761856625,0.557501312,0.682976567,0.570910953,0.344519392,0.720624946,0.507668677,0.632619552,0.590126078,0.320511984,0.723106044,0.48003195,0.621035104,0.506137874,0.290943596,0.698630057,0.440648543,denseresidential
0.727282052,0.515974654,0.491147362,1,0.628077788,0.695742305,0.402651423,0.480006055,0.96128009,0.560041934,0.654016403,0.298827408,0.388973819,0.826997779,0.518188314,0.593944871,0.48620824,0.331627077,0.683525594,0.418682385,0.727282052,0.515974654,0.491147362,1,0.628077788,0.667469063,0.416546026,0.536299158,1,0.531348433,0.612633736,0.435056527,0.450449393,0.994654604,0.489687145,0.574646474,0.532203632,0.351477814,0.852671123,0.406619964,denseresidential
0.707274172,0.49419562,0.253546778,0.554115886,0.471710936,0.660789386,0.37726096,0.268832327,0.514788486,0.415126679,0.600538604,0.27776951,0.264064303,0.477347394,0.377299396,0.550027453,0.408920603,0.236207533,0.438213931,0.309964041,0.707274172,0.49419562,0.253546778,0.554115886,0.471710936,0.644606042,0.359867235,0.270874912,0.46587283,0.401373469,0.583898325,0.344005096,0.259596555,0.507345409,0.370880556,0.5469761,0.389884235,0.226577157,0.453180778,0.30861323,denseresidential
0.753640638,0.561839455,0.222938766,0.592745142,0.546631808,0.729632116,0.419537033,0.226719988,0.51856214,0.504828817,0.665994821,0.318307681,0.222275258,0.47589205,0.463589494,0.608272497,0.394021116,0.21018456,0.406404301,0.382556117,0.753640638,0.561839455,0.222938766,0.592745142,0.546631808,0.7186117,0.383056702,0.226486013,0.461189232,0.495661518,0.651601414,0.368495228,0.219088588,0.472669622,0.458798858,0.607186416,0.365402247,0.202578913,0.391526894,0.382370219,denseresidential
0.447976723,0.759320636,0.657446191,0.721435388,0.20770874,0.468338007,0.604830947,0.636901778,0.676552933,0.225734437,0.448489415,0.467291895,0.595764079,0.671147033,0.227678665,0.444534218,0.358571186,0.565691155,0.538748138,0.215239593,0.447976723,0.759320636,0.657446191,0.721435388,0.20770874,0.465280138,0.575305402,0.626188767,0.623372002,0.225435642,0.441763039,0.482155669,0.579541146,0.64122901,0.229791299,0.445994086,0.29446847,0.547076518,0.526035462,0.216954894,denseresidential
0.692351353,0.903052285,0.213899566,0.566741717,0.500770786,0.700109276,0.929634352,0.21255098,0.518968224,0.511437786,0.683990412,0.954465121,0.198980979,0.480994647,0.53209333,0.7888042,0.518366294,0.16688365,0.299092419,0.654536066,0.692351353,0.903052285,0.213899566,0.566741717,0.500770786,0.692540297,0.950589137,0.212035128,0.482576176,0.507369883,0.664046891,1,0.196371987,0.48829021,0.522405072,0.78284317,0.511986963,0.160894409,0.329160321,0.650353282,denseresidential
0.76261035,0.78867656,0.369789837,0.691365482,0.676627143,0.81087981,0.713672221,0.325255329,0.577820546,0.693383211,0.80542588,0.631577676,0.294941024,0.456395245,0.702032899,0.823567041,0.466867644,0.290254792,0.342187083,0.693530626,0.76261035,0.78867656,0.369789837,0.691365482,0.676627143,0.816310475,0.694298999,0.31490313,0.502685482,0.694801017,0.796208612,0.656287723,0.293936675,0.444473648,0.702386513,0.816808862,0.444134649,0.288003202,0.351878797,0.690599542,denseresidential
0.769584819,0.769106942,0.246592957,0.558158614,0.649305364,0.752835028,0.761504596,0.244313564,0.521927373,0.605841838,0.729128647,0.727351582,0.22152205,0.484920698,0.602920181,0.750389143,0.610192678,0.210042955,0.410744081,0.595182553,0.769584819,0.769106942,0.246592957,0.558158614,0.649305364,0.746363579,0.762625269,0.239407156,0.486968063,0.599335952,0.715786628,0.763750728,0.217316843,0.472616454,0.59966307,0.747092286,0.605008423,0.204630579,0.427745601,0.592932661,denseresidential
0.747287394,0.839706587,0.270098741,0.589875658,0.623049532,0.756931062,0.836882554,0.26154129,0.544529983,0.612211855,0.726744197,0.877864301,0.242960459,0.507990641,0.594644891,0.800136958,0.624383514,0.220515248,0.356475011,0.6427547,0.747287394,0.839706587,0.270098741,0.589875658,0.623049532,0.757924314,0.836791542,0.254422917,0.490891951,0.611553523,0.722193899,0.885491226,0.235329079,0.49882501,0.601382519,0.805994137,0.582836273,0.220099924,0.365548975,0.649984303,denseresidential
